rank,element,sample,x,y,value
0,10,polynomial,0.19208188735391984,0.089964943124043462,0.40720465537375994
0,10,polynomial,0.22564452461796944,0.09125271916969796,0.30188507681396948
0,10,polynomial,0.25850010781334687,0.091833441146680142,0.21303978155547146
0,10,cell_average,0.21833255256173009,0.051665885895063497,0.4438544142364565
0,10,center,0.21833255256173009,0.051665885895063497,0.43634209785159478
0,11,polynomial,0.26174709306889249,0.011747093068892489,0.43697764327247629
0,11,polynomial,0.29394550817091036,0.011670646952515275,0.33980429141698421
0,11,polynomial,0.32605084682712282,0.011501124390332455,0.25300062059698175
0,11,polynomial,0.26972645892051184,0.052001320138907035,0.28742215333874344
0,11,polynomial,0.30166588589506343,0.051665885895063504,0.20417240160078276
0,11,polynomial,0.33319690720170125,0.050922045983306206,0.13567142686188036
0,11,polynomial,0.27728371870988988,0.091833441146680114,0.16619119476070243
0,11,polynomial,0.30897785795130284,0.091252719169697974,0.1006751434102708
0,11,polynomial,0.33996494312404346,0.089964943124043448,0.054162130458052404
0,11,cell_average,0.30166588589506343,0.051665885895063504,0.21933926484951438
0,11,center,0.30166588589506343,0.051665885895063504,0.20417240160078276
0,12,polynomial,0.34469529766489754,0.01136196433156411,0.20560348750503946
0,12,polynomial,0.37666822776350306,0.011060033211774635,0.130428018899091
0,12,polynomial,0.40857302117479122,0.01068996540466753,0.072728214750931885
0,12,polynomial,0.35136990435750376,0.050311432242565575,0.10136207880106504
0,12,polynomial,0.38231993651120599,0.048986603177872831,0.055188255568438725
0,12,polynomial,0.41297099496589651,0.047362800414168078,0.025244930377495468
0,12,polynomial,0.35769142635636164,0.088907815459818504,0.033838093828839302
0,12,polynomial,0.38767267155989715,0.086614199444959017,0.013390053375413434
0,12,polynomial,0.41713631726146644,0.083802983928133096,0.0083318955518124037
0,12,cell_average,0.38231993651120599,0.048986603177872831,0.071060894317907519
0,12,center,0.38231993651120599,0.048986603177872831,0.055188255568438725
0,13,polynomial,0.42711559977916314,0.010448933112496483,0.046711729333952401
0,13,polynomial,0.45894394707407399,0.010002419189012166,0.017076214321140756
0,13,polynomial,0.49074735461049684,0.0095309655070398725,0.0082857207555262734
0,13,polynomial,0.43069699183967713,0.046305186391405594,0.015037993419700243
0,13,polynomial,0.46101261605052385,0.044345949383857344,0.011843443263105583
0,13,polynomial,0.49121880829246911,0.042277280407407296,0.02349948974916832
0,13,polynomial,0.43408892933348536,0.081971985103608855,0.011681796862016978
0,13,polynomial,0.46297185305807231,0.078580047609800752,0.028007141978078704
0,13,polynomial,0.49166532221595349,0.074998655549286766,0.054929186322864684
0,13,cell_average,0.46101261605052385,0.044345949383857344,0.021862309648179958
0,13,center,0.46101261605052385,0.044345949383857344,0.011843443263105583
0,14,polynomial,0.43591992815800956,0.10258659482467614,0.023582958116063146
0,14,polynomial,0.46402946708083481,0.098421272529106291,0.048596274799600485
0,14,polynomial,0.49190635450812453,0.094023298738000874,0.081619347286273486
0,14,polynomial,0.4387311436748354,0.13767267155989721,0.068190491395931557
0,14,polynomial,0.46565326984453931,0.13231993651120613,0.10303039930093642
0,14,polynomial,0.49227642231523161,0.12666822776350314,0.14269652340504727
0,14,polynomial,0.44102475968969496,0.17224114879315183,0.12782140871396103
0,14,polynomial,0.4669780989092322,0.16591962679429403,0.16947207560987759
0,14,polynomial,0.49257835343502115,0.15924502010168773,0.21348454815029916
0,14,cell_average,0.46565326984453931,0.13231993651120613,0.10514050741283271
0,14,center,0.46565326984453931,0.13231993651120613,0.10303039930093642
0,15,polynomial,0.36110384164120746,0.11110384164120748,0.012335385254378403
0,15,polynomial,0.3905621268048815,0.10828726558648649,0.0065793803508029892
0,15,polynomial,0.41938479626229574,0.10483507382550543,0.013581263949955916
0,15,polynomial,0.36634307755448303,0.14861793877287821,0.013081109992746217
0,15,polynomial,0.39499843845679355,0.14499843845679367,0.028216730744568833
0,15,polynomial,0.42283698802327668,0.14056212680488156,0.051122718031466806
0,15,polynomial,0.37061766814506286,0.18516739058185314,0.038830996383064628
0,15,polynomial,0.39861793877287821,0.18089279999127333,0.069805557421981371
0,15,polynomial,0.42565356407799781,0.17565356407799776,0.10509407716156424
0,15,cell_average,0.39499843845679355,0.14499843845679367,0.034692808466058093
0,15,center,0.39499843845679355,0.14499843845679367,0.028216730744568833
0,16,polynomial,0.37258782702835541,0.2059211603616887,0.066706387091140601
0,16,polynomial,0.40028616653638133,0.20134463865131952,0.10491353638563373
0,16,polynomial,0.42695172403439374,0.19573533493093684,0.14552971093816103
0,16,polynomial,0.37498784313038197,0.24059603768211041,0.13334289510364652
0,16,polynomial,0.40231837496799977,0.23565170830133311,0.18105220302921882
0,16,polynomial,0.42853312177077812,0.22959159388571632,0.22839905841827213
0,16,polynomial,0.37607012921596422,0.27395318498608773,0.20661859341754041
0,16,polynomial,0.40323479836477877,0.26884299291650732,0.26262271883473842
0,16,polynomial,0.429246252305367,0.26257958563870037,0.31589196593994828
0,16,cell_average,0.40231837496799977,0.23565170830133311,0.17906486669558258
0,16,center,0.40231837496799977,0.23565170830133311,0.18105220302921882
0,17,polynomial,0.44208188735391979,0.19208188735391982,0.17077982769584799
0,17,polynomial,0.46758871264997287,0.18531385143157775,0.21529411707174578
0,17,polynomial,0.49271751349378951,0.1781677910569992,0.26087225464711189
0,17,polynomial,0.44336966339957429,0.22564452461796938,0.25639249045824075
0,17,polynomial,0.46833255256173001,0.21833255256173015,0.3043934438608023
0,17,polynomial,0.49288703605597217,0.2106121748375771,0.35205754443561688
0,17,polynomial,0.44395038537655662,0.25850010781334681,0.34629627211243225
0,17,polynomial,0.4686679868055737,0.25094284802396882,0.39714943293949112
0,17,polynomial,0.49296348217234948,0.24296348217234948,0.44662979991679475
0,17,cell_average,0.46833255256173001,0.21833255256173015,0.3029131369044113
0,17,center,0.46833255256173001,0.21833255256173015,0.3043934438608023
0,18,polynomial,0.44395038537655668,0.27728371870988988,0.40194267891365343
0,18,polynomial,0.46866798680557364,0.26972645892051184,0.45428717959733406
0,18,polynomial,0.49296348217234937,0.2617470930688926,0.5048680398769485
0,18,polynomial,0.44336966339957434,0.30897785795130278,0.4989010439527034
0,18,polynomial,0.46833255256173006,0.30166588589506349,0.55412336476433843
0,18,polynomial,0.49288703605597217,0.29394550817091042,0.60647579993679623
0,18,polynomial,0.4420818873539199,0.33996494312404346,0.59067477446115768
0,18,polynomial,0.46758871264997287,0.33319690720170131,0.64845854547080506
0,18,polynomial,0.49271751349378951,0.32605084682712276,0.7019055471422726
0,18,cell_average,0.46833255256173006,0.30166588589506349,0.55177183310858946
0,18,center,0.46833255256173006,0.30166588589506349,0.55412336476433843
0,19,polynomial,0.37607012921596417,0.29273679588263085,0.25350039103629057
0,19,polynomial,0.40323479836477882,0.28762660381305033,0.31366732968096167
0,19,polynomial,0.42924625230536706,0.28136319653524339,0.37021765603696671
0,19,polynomial,0.37498784313038191,0.32392937101544378,0.3374808793558981
0,19,polynomial,0.40231837496799977,0.31898504163466651,0.40335149861635233
0,19,polynomial,0.42853312177077807,0.31292492721904963,0.46475761464893084
0,19,polynomial,0.37258782702835541,0.3538042161318124,0.41762062490557089
0,19,polynomial,0.40028616653638127,0.34922769442144314,0.48883875621255407
0,19,polynomial,0.4269517240343938,0.34361839070106037,0.55452766797320652
0,19,cell_average,0.40231837496799977,0.31898504163466651,0.39827705007668074
0,19,center,0.40231837496799977,0.31898504163466651,0.40335149861635233
0,20,polynomial,0.37061766814506286,0.37061766814506286,0.46295804746890806
0,20,polynomial,0.39861793877287816,0.36634307755448298,0.53689118861263319
0,20,polynomial,0.42565356407799781,0.36110384164120751,0.60494925255908549
0,20,polynomial,0.36634307755448298,0.39861793877287821,0.53623398355900642
0,20,polynomial,0.39499843845679361,0.39499843845679361,0.61416052944122601
0,20,polynomial,0.42283698802327674,0.3905621268048815,0.68521034341319009
0,20,polynomial,0.36110384164120757,0.42565356407799776,0.60257753587471596
0,20,polynomial,0.39056212680488156,0.42283698802327674,0.68390347933910944
0,20,polynomial,0.41938479626229574,0.41938479626229569,0.75673109116194348
0,20,cell_average,0.39499843845679361,0.39499843845679361,0.61011225916958189
0,20,center,0.39499843845679361,0.39499843845679361,0.61416052944122601
0,21,polynomial,0.4410247596896949,0.35769142635636153,0.64201838044307757
0,21,polynomial,0.4669780989092322,0.3513699043575037,0.70107390119540269
0,21,polynomial,0.49257835343502104,0.34469529766489748,0.75497257521598848
