x,density,velocity,pressure
-3.6425000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.6375000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.6324999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.6274999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.6225000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.6175000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.6124999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.6074999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.6025,0.44500000000000001,0.69799999999999995,3.528
-3.5975000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.5924999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.5874999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.5825,0.44500000000000001,0.69799999999999995,3.528
-3.5775000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.5724999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.5674999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.5625,0.44500000000000001,0.69799999999999995,3.528
-3.5575000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.5524999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.5474999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.5425,0.44500000000000001,0.69799999999999995,3.528
-3.5375000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.5324999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.5274999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.5225,0.44500000000000001,0.69799999999999995,3.528
-3.5175000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.5125000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.5074999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.5024999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.4975000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.4925000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.4874999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.4824999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.4775,0.44500000000000001,0.69799999999999995,3.528
-3.4725000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.4674999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.4624999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.4575,0.44500000000000001,0.69799999999999995,3.528
-3.4525000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.4474999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.4424999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.4375,0.44500000000000001,0.69799999999999995,3.528
-3.4325000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.4274999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.4224999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.4175,0.44500000000000001,0.69799999999999995,3.528
-3.4125000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.4074999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.4024999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.3975,0.44500000000000001,0.69799999999999995,3.528
-3.3925000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.3875000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.3824999999999998,0.44500000000000001,0.69799999999999995,3.528
