family,n,p,amplitude,basis,map,extra,field,derivative,order,method,error_ratio,face_ratio,jump_ratio,relative_l2,error_l2
quad,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k1,0.9733761281128628,0.9702279248827933,0.9501907222612889,0.3340952583707181,6.397826259026464
quad,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k2,1.0051564410279976,1.0193738718700294,1.0127650419794751,0.34500332519897414,6.606712541128661
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k,2.307158146051957,2.1828511719510693,2.9298065457667795,0.09655774012223313,0.5459979492701391
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k1,1.070197550856266,1.0910978097571764,1.13320132968481,0.044789238731579605,0.2532664130897803
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k2,1.0009895149165184,1.0068833741473509,1.0085137748338426,0.04189278728542468,0.23688806219052416
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k,3.7250550836830203,3.4559483024102597,3.9639508049171077,0.09327574916151744,0.39557963733166684
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k1,1.2622722984589037,1.3149581521267342,1.3345731471265645,0.03160742368624895,0.1340461300090328
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k2,1.0044798378642517,1.0193943537023447,1.010698698855239,0.025152274876373452,0.106670038708916
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k,1.4070467231588981,1.372455478570261,1.4458231659055816,0.3089936582344257,13.988961599163488
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k1,1.0101517654262273,1.0280282490784969,1.0434088658446372,0.22183377725386622,10.04300285362939
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.003175387424863,1.0130125284718645,0.9939618544625137,0.22030173391487307,9.973643192463886
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k,5.451409677854092,4.370057734936745,5.088800223271728,0.31187697061710135,10.589622592632857
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k1,1.9425712366091759,1.8986114676284094,2.1417685500713133,0.11113515004069038,3.7735370244807833
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k2,1.0141078739966167,1.012858331993912,1.1078033079693506,0.05801745058821446,1.9699527807399688
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k,1.7257777618493222,1.6548494997843124,1.9803846862186303,0.2981354040531099,7.592276060438832
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k1,1.0389715324414057,1.0740603275607186,1.172509429949436,0.1794867244622323,4.57078476013011
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k2,1.0069541375941602,1.0307145010554428,1.000617215759398,0.1739555841494248,4.4299294856039895
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k,1.022523296604858,1.0014288955689385,1.055317915782384,0.6751891539121908,244.34831581688138
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k1,0.9871936444072226,0.9969984847712717,0.9700415054187931,0.6518603964603675,235.90572967576145
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k2,1.0074438912675872,1.027032567995639,1.0250032547719174,0.6652319715526525,240.74485043871687
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k,2.7370669312288785,2.0699620986163985,2.380582830433857,0.6751847861681282,183.26005136053234
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k1,1.360289515631901,1.3153276545274666,1.5261783165601484,0.33555876009444563,91.078052807416
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k2,0.9831501044162286,0.9801238074829561,1.0008810379793407,0.24252530526296265,65.82672004646147
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k,3.4277233568878667,2.438441707033663,2.757759298388405,0.6730547557482911,137.01143557332256
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k1,1.6202722626241177,1.486706409621908,1.7433665686984041,0.318150515202701,64.7648032259297
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k2,0.92967832402024,0.9028987786118832,0.9598707190489557,0.18254810909420568,37.16068904436402
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k,0.9811793058093934,0.9531103677183367,0.9770011406333027,0.6748939457976182,103.03937486186149
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k1,0.97546287846407,0.9937136542974235,1.0056166893412184,0.6709619609054499,102.43905940818458
quad,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k2,1.0163171811649385,1.064695209280239,1.0347939313294483,0.6990631666579037,106.72940856841495
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k,1.578432521326976,1.4867139741641362,1.0951703771578365,0.00011517270999823715,0.00026983615350155486
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k1,0.9117987584681071,0.896022464156443,0.9057901564571428,6.653077186822991e-05,0.00015587379658503646
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k2,0.9945261296609834,0.9974920925660431,0.999473580352893,7.256709930229951e-05,0.00017001620389758628
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k,1.1268645338201833,0.9588580903026284,0.8978472066595087,0.00010753863385986616,0.00012597520416947078
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k1,0.9377862759805407,0.9348589247959831,0.9739064122829676,8.949456828638761e-05,0.00010483763934203988
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k2,0.9948709293200705,0.9978619046430502,0.9859642504858622,9.49422556083818e-05,0.00011121928562121745
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k,1.1002050725916166,1.0625153362546031,3.250412888582669,0.0036831089173369556,0.00862909228407226
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k1,0.8905611196046677,0.8672815926753318,0.9051768626082508,0.002981292926893317,0.006984819718721544
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k2,0.9925069999037379,0.997820681505047,0.9149172784864462,0.003322572739329379,0.007784398298203513
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k,3.1351960072784206,2.4498477829067733,1.903722502050789,0.003625681960161922,0.00424727382886556
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k1,0.4506916781594098,0.3614672056686503,0.19026366995289276,0.0005212001684437469,0.0006105554373921381
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k2,0.9270524669360543,0.900747349949049,0.897464396016734,0.0010720852532634553,0.0012558850137796484
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k,0.34506160725012974,0.3099795560852048,0.79752278739912,0.0034796169569503467,0.0020380836209737494
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k1,0.9240911984427767,0.9180921264269009,1.353635007391657,0.00931857771571556,0.0054580837052294745
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k2,0.9865298001680377,0.9939739156462398,0.8088064241621209,0.009948211418122787,0.00582687318751028
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k,0.8784452608180241,0.8421112665485222,0.86180765517175,0.07776838527284327,0.1822022069843819
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k1,0.8634121103341839,0.8236173242270599,0.9001849752859812,0.07643750685521344,0.17908411492075876
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k2,0.990060027260555,0.9972233999709902,1.021254655312467,0.08764959306803143,0.2053527181032395
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k,1.58688550333933,1.1582104394959878,6.152643033966022,0.07753126430478921,0.09082333018141597
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k1,0.26798255274110605,0.20079026225140212,1.17062790500016,0.013092958554300923,0.015337633256619191
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k2,0.8485494578653797,0.8078042508412838,1.9848018479970841,0.04145800825264606,0.04856562582794552
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k,1.7717281570700478,1.188040352765605,2.842541434757549,0.07772913650486574,0.04552756293090458
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k1,0.2376220832090019,0.16785785796677877,0.4141388998947798,0.010424939779061617,0.006106102848735592
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k2,1.0310143412478745,0.9177342005513849,1.1523941357405443,0.04523259064859001,0.026493663893366638
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k,0.13083848082308475,0.12058106009414482,0.16748282825640845,0.08003829353347872,0.023440041981551925
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k1,0.9035842637581009,0.8841886164887247,1.0630563431119986,0.5527528451869872,0.1618793870359784
quad,4.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k2,0.9890778936719227,1.0006845486119256,0.9642934715903808,0.6050521703032549,0.17719578525253177
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k,3.8251242559671583,3.475113272520465,2.589338350596657,0.000688718323126223,0.0009769447401979264
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k1,0.9928835879513453,0.9945042185915547,0.9899503661031644,0.00017876991020269466,0.0002535845462705513
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k2,1.0011369627680717,1.0036292540722118,0.9990428640524361,0.0001802559404813296,0.00025569247547141443
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k,2.009807971064527,1.8882770147985888,1.4904001269574088,0.000724573293413511,0.0015417073514359416
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k1,0.9953149874530816,0.9952535636535882,0.9910416113957954,0.0003588296338882182,0.0007634980332663441
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k2,1.0003763117730013,1.0016516318716624,1.0007189015868325,0.0003606543357922392,0.000767380533994953
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k,1.505493228139228,1.4251855451533195,5.306163746674961,0.011912112810362816,0.03359018806669376
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k1,0.9893905525230314,0.989717298023682,1.1953973048713584,0.007828485478960655,0.0220750343538478
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k2,1.0002908858797772,1.0043292375830701,0.9402026898740227,0.007914733625540897,0.022318239863244407
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k,10.236692746719037,9.456492411977356,14.510143814966215,0.012537743258054434,0.05303154369100635
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k1,1.0436743499368293,1.0597396182623167,0.9373657145642976,0.0012782762331827143,0.005406791359015547
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k2,1.0469283529998628,1.0720019140410904,1.3802068374689889,0.0012822616859040842,0.005423648835338966
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k,1.1750120319709718,1.1439994608310027,3.8015644185801314,0.012463210558558311,0.07907443329266563
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k1,0.9942159320442294,0.9938465045618217,1.1261752128556222,0.010545528185745976,0.06690745222843728
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k2,1.0007400636709507,1.0027149326834959,0.948688201515224,0.010614728861111984,0.06734650476328186
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k,0.7148096908340438,0.6926858513150295,0.6734506783378865,0.1416654621901421,0.8038080214050165
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k1,0.9869237801457849,0.9853069119668895,0.9908332245832425,0.1955947369679057,1.1098020370581705
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k2,1.0005830876100292,1.0072583452732313,1.0035863761236743,0.19830182408484393,1.1251620147520742
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k,7.916393629778131,6.841988684419179,10.47749326864745,0.1409157269199856,1.1993310496002356
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k1,0.9558001417425734,0.9457280212757306,1.3797697909643465,0.01701371584874751,0.1448034093317694
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k2,1.0120931978816556,1.0212207710077887,1.0649942274142967,0.01801576012513964,0.1533317889528296
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k,6.9065525373387855,6.182668517976755,7.3410360770895,0.1409183931501697,1.7990306127513083
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k1,0.9935442073221737,0.9951360166627091,1.1365778643841868,0.020271858132197392,0.25880009374156526
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k2,1.155498239947348,1.2225515524932906,0.8682021568211948,0.023576300097757758,0.30098615704536785
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k,0.8082673113112422,0.7962984779927486,0.8244404140460876,0.14092911902153746,2.698751316419408
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k1,0.9931588368441351,0.9922343590802242,0.9877164543351035,0.1731667209179044,3.3160919424026662
quad,8.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k2,1.0013998656216774,1.005263549839573,1.003908062449839,0.17460362292940113,3.3436081947003897
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k,2.461961967992105,2.3521847048224456,2.026342896237145,0.013693546163772755,0.077431888051555
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k1,1.020127517650102,1.0269221879334522,1.0003419693177882,0.005673996364480548,0.03208432980360593
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k2,1.0007564071375168,1.0025112880067515,1.0018699821640715,0.0055662533532170695,0.03147508332451913
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k,4.00795851766212,3.73983680216226,3.182744700823988,0.013247436439669701,0.05618197816138139
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k1,1.0798229714218202,1.0989630823760455,1.0315690155448127,0.003569120318228745,0.0151365315612014
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k2,1.0030435187799136,1.007716155736411,1.0016950647131173,0.003315342512329798,0.014060267544854597
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k,1.476312153012863,1.4632084790394988,2.6654694336845974,0.0860906505500534,3.897551850976876
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k1,1.0019520473621493,1.0069980756680654,1.0691735270890563,0.05842849928541758,2.6452129712654275
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.0015512754131906,1.0044421355951954,0.9884372298660424,0.0584051284029537,2.6441549094942123
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k,8.395789978232433,7.466159965207241,7.793105511663628,0.08710982470946085,2.9577694241365404
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k1,1.660993994571922,1.7506321698801193,1.6899688270710875,0.017233505850641668,0.585154853034276
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k2,1.0203176198020614,1.02896023682241,1.0265674588863565,0.01058622109883265,0.3594497083160315
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k,1.8105453071180753,1.7697038448644287,3.643763943042693,0.08316702572352078,2.1179202799614707
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k1,1.0075143372277353,1.0182601866011176,1.1863352686201056,0.046279963540051046,1.178559320651898
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k2,1.0046110540746414,1.0123602120873634,0.9811042727322048,0.04614660182646854,1.175163149208834
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k,1.0547527126692757,1.056989696390093,1.0921737453851044,0.36720227658081156,132.88906868061852
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k1,0.9952017110615992,0.9974386471491761,0.9847688469557643,0.34647015321166025,125.38619426504587
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k2,1.002889219154279,1.0088799208288362,1.0085576378444068,0.3491464871418396,126.35474905389835
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k,4.677612186076345,3.9278617735307457,6.463779583734029,0.36726057704409426,99.68262554280979
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k1,1.3164947685389585,1.3561647307490292,2.0007874064870053,0.10336398340340262,28.05526619585285
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k2,1.0078895902608453,1.01399342870131,1.036465449869099,0.07913398926438751,21.4787110640617
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k,7.23249626986172,5.819504364541637,9.638203329234306,0.3669690743033278,74.70262894942758
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k1,1.7882787910516778,1.8222604349637426,2.725596019810658,0.09073534061581415,18.470680384964588
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k2,1.0186156900310956,1.015936143244035,0.961957761195919,0.051683463481233635,10.521024428528731
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k,1.0110695525430966,1.0143338016268357,1.065350562248914,0.36728125322917343,56.07463360260077
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k1,0.989926991308942,0.9945471954749125,0.991860444874243,0.3596010037675778,54.90205217964744
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k2,1.0077653573128593,1.024179713485109,1.0132786868055643,0.3660809708529284,55.89138059451543
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k,1.5997210979516137,1.514733554077593,1.1123599695604347,1.4573606136970147e-05,3.414425016748214e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k1,0.9735969939529296,0.9684912526556145,0.974644073860546,8.869558039946078e-06,2.078033437603816e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k2,0.9992291501847209,1.0002643035788867,0.9998725497427563,9.103069337535223e-06,2.1327423962986108e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k,1.1288081247927726,0.9589004719257467,0.7885478659361866,1.359670816089254e-05,1.5927746383994095e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k1,0.9810112349639188,0.979987353611423,0.9892976594238999,1.1816466564510135e-05,1.3842297736138853e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k2,1.0003892906052103,1.0013147955458614,0.9968783734991689,1.2049878923522477e-05,1.4115726628871245e-05
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k,1.1065624450908809,1.0824553892015478,5.475446737459566,0.0009218065539734167,0.0021596846579412564
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k1,0.9687425029482774,0.9611988062642123,1.234598350354766,0.0008069975556209964,0.001890700638174268
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k2,0.9984348887222411,1.0003773304836707,0.8551403386770587,0.0008317323872890809,0.0019486514481788818
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k,4.442654265777283,3.8426530576649496,3.746539045445582,0.0009097544304190983,0.0010657239728883907
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k1,0.7326781338056486,0.6478768992625216,0.2513930176005278,0.0001500357980668265,0.0001757581402682466
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k2,1.019165458946826,1.022629552532305,1.045399436697852,0.0002087018786830508,0.0002444820138956727
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k,0.3398637855130202,0.30684886801210753,1.633195725303596,0.0008631167132722419,0.0005055453108984132
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k1,0.9776022414358004,0.9754332340978604,1.4806510939075443,0.0024827147506815473,0.0014541773797276604
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k2,0.9979609322351735,1.0003240360272057,0.7938393162313505,0.0025344176005828866,0.0014844608082904233
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k,0.8884840692968913,0.8759454258907776,0.8713354200396765,0.03879495327313426,0.09089202612889233
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k1,0.962747346181727,0.9493669496317806,0.9813320565175114,0.04203760044736775,0.0984891682007533
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k2,0.9977223274342607,1.0011961546551524,1.0037671638988175,0.04356475530619886,0.1020671129492489
