dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds,reference,absolute_error,scaled_error,relative_error
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,6.0,0.0,6.0,recursive,-1.5696804740206113e-08,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.5696804740206113e-08,1.5696804740206113e-08,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,6.0,0.0,6.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,6.0,0.0,6.0,fe_geometry,-3.8443075581293623e-22,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.8443075581293623e-22,3.8443075581293623e-22,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,0.0,0.0,7.0,recursive,-1.0953633535415621e-20,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.0953633535415621e-20,1.0953633535415621e-20,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,0.0,0.0,7.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,0.0,0.0,7.0,fe_geometry,-1.6158017395407765e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.6158017395407765e-19,1.6158017395407765e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,1.0,0.0,7.0,recursive,2.4167940642438907e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.4167940642438907e-07,2.4167940642438907e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,1.0,0.0,7.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,1.0,0.0,7.0,fe_geometry,-2.8676799875546433e-21,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.8676799875546433e-21,2.8676799875546433e-21,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,2.0,0.0,7.0,recursive,5.993147305318524e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,5.993147305318524e-07,5.993147305318524e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,2.0,0.0,7.0,direct,-8.61823791638017e-08,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,8.61823791638017e-08,8.61823791638017e-08,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,2.0,0.0,7.0,fe_geometry,-8.618237916375206e-08,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,8.618237916375206e-08,8.618237916375206e-08,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,3.0,0.0,7.0,recursive,-2.1248859978459613e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.1248859978459613e-07,2.1248859978459613e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,3.0,0.0,7.0,direct,-2.7014140505343674e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.7014140505343674e-07,2.7014140505343674e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,3.0,0.0,7.0,fe_geometry,-2.701414050534099e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.701414050534099e-07,2.701414050534099e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,4.0,0.0,7.0,recursive,3.248867618865598e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.248867618865598e-07,3.248867618865598e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,4.0,0.0,7.0,direct,-6.616464816033838e-09,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,6.616464816033838e-09,6.616464816033838e-09,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,4.0,0.0,7.0,fe_geometry,-6.616464816014482e-09,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,6.616464816014482e-09,6.616464816014482e-09,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,5.0,0.0,7.0,recursive,3.2499156055906313e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.2499156055906313e-07,3.2499156055906313e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,5.0,0.0,7.0,direct,-3.6829034797847275e-08,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.6829034797847275e-08,3.6829034797847275e-08,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,5.0,0.0,7.0,fe_geometry,-3.68290347978389e-08,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.68290347978389e-08,3.68290347978389e-08,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,6.0,0.0,7.0,recursive,-4.0266495000605075e-22,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.0266495000605075e-22,4.0266495000605075e-22,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,6.0,0.0,7.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,6.0,0.0,7.0,fe_geometry,1.2765192148843638e-20,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.2765192148843638e-20,1.2765192148843638e-20,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,7.0,0.0,7.0,recursive,-5.396616595368582e-22,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,5.396616595368582e-22,5.396616595368582e-22,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,7.0,0.0,7.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,7.0,0.0,7.0,fe_geometry,-3.7914392470306474e-21,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.7914392470306474e-21,3.7914392470306474e-21,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,0.0,0.0,8.0,recursive,1.6153967370315927e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.6153967370315927e-19,1.6153967370315927e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,0.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,0.0,0.0,8.0,fe_geometry,1.8061269391807835e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.8061269391807835e-18,1.8061269391807835e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,1.0,0.0,8.0,recursive,-5.048949223197135e-21,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,5.048949223197135e-21,5.048949223197135e-21,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,1.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,1.0,0.0,8.0,fe_geometry,-6.271750075509658e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,6.271750075509658e-19,6.271750075509658e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,2.0,0.0,8.0,recursive,-4.615598237670378e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.615598237670378e-06,4.615598237670378e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,2.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,2.0,0.0,8.0,fe_geometry,-1.8908806052318634e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.8908806052318634e-18,1.8908806052318634e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,3.0,0.0,8.0,recursive,5.941862674867937e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,5.941862674867937e-06,5.941862674867937e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,3.0,0.0,8.0,direct,1.803156919777393e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.803156919777393e-06,1.803156919777393e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,3.0,0.0,8.0,fe_geometry,1.8031569197767725e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.8031569197767725e-06,1.8031569197767725e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,4.0,0.0,8.0,recursive,1.2744948753486361e-05,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.2744948753486361e-05,1.2744948753486361e-05,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,4.0,0.0,8.0,direct,-2.9210932552814455e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.9210932552814455e-07,2.9210932552814455e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,4.0,0.0,8.0,fe_geometry,-2.9210932552835943e-07,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.9210932552835943e-07,2.9210932552835943e-07,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,5.0,0.0,8.0,recursive,-3.4361082110161803e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.4361082110161803e-06,3.4361082110161803e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,5.0,0.0,8.0,direct,-1.036631874740124e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.036631874740124e-06,1.036631874740124e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,5.0,0.0,8.0,fe_geometry,-1.0366318747399715e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.0366318747399715e-06,1.0366318747399715e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,6.0,0.0,8.0,recursive,8.041900117915036e-20,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,8.041900117915036e-20,8.041900117915036e-20,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,6.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,2.0,6.0,0.0,8.0,fe_geometry,2.226181110538227e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.226181110538227e-19,2.226181110538227e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,7.0,0.0,8.0,recursive,7.903141845645761e-21,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,7.903141845645761e-21,7.903141845645761e-21,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,7.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,1.0,7.0,0.0,8.0,fe_geometry,-1.0641449805933868e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.0641449805933868e-19,1.0641449805933868e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,8.0,0.0,8.0,recursive,-4.9181149959468694e-20,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.9181149959468694e-20,4.9181149959468694e-20,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,8.0,0.0,8.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,0.0,8.0,0.0,8.0,fe_geometry,2.4735604565534327e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.4735604565534327e-19,2.4735604565534327e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,9.0,0.0,0.0,9.0,recursive,-1.526503926330645e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.526503926330645e-18,1.526503926330645e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,9.0,0.0,0.0,9.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,9.0,0.0,0.0,9.0,fe_geometry,-9.209266240003162e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,9.209266240003162e-18,9.209266240003162e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,1.0,0.0,9.0,recursive,7.17024447301941e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,7.17024447301941e-19,7.17024447301941e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,1.0,0.0,9.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,8.0,1.0,0.0,9.0,fe_geometry,1.5011388096284113e-17,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.5011388096284113e-17,1.5011388096284113e-17,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,2.0,0.0,9.0,recursive,1.4827286890345902e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.4827286890345902e-18,1.4827286890345902e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,2.0,0.0,9.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,7.0,2.0,0.0,9.0,fe_geometry,3.823970013657154e-17,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,3.823970013657154e-17,3.823970013657154e-17,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,3.0,0.0,9.0,recursive,-4.8669174104356824e-05,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.8669174104356824e-05,4.8669174104356824e-05,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,3.0,0.0,9.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,6.0,3.0,0.0,9.0,fe_geometry,5.551470217889201e-18,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,5.551470217889201e-18,5.551470217889201e-18,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,4.0,0.0,9.0,recursive,-0.00036210840160939937,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.00036210840160939937,0.00036210840160939937,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,4.0,0.0,9.0,direct,4.777684807777405e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.777684807777405e-06,4.777684807777405e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,5.0,4.0,0.0,9.0,fe_geometry,4.777684807770756e-06,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,4.777684807770756e-06,4.777684807770756e-06,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,5.0,0.0,9.0,recursive,-0.00012416230609160105,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.00012416230609160105,0.00012416230609160105,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,5.0,0.0,9.0,direct,2.3385509848594666e-05,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.3385509848594666e-05,2.3385509848594666e-05,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,4.0,5.0,0.0,9.0,fe_geometry,2.338550984858498e-05,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,2.338550984858498e-05,2.338550984858498e-05,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,6.0,0.0,9.0,recursive,-7.442089277348813e-19,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,7.442089277348813e-19,7.442089277348813e-19,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,6.0,0.0,9.0,direct,0.0,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,0.0,0.0,nan
2.0,2.0,0.0,10.0,0.0,0.23,0.31,0.37,0.3150000000000003,0.4550000000000004,0.0,constant,3.0,6.0,0.0,9.0,fe_geometry,-1.2638964545413827e-17,6.661338147750939e-16,2.7755575615628914e-15,5.048709793414476e-29,0.0004440420016180724,0.0005511669733095914,0.0,1.2638964545413827e-17,1.2638964545413827e-17,nan
