family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_ratio,face_rms_ratio,jump_rms_ratio
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,xxy,0.9383147318528652,0.9262657135874683,0.9277026539522731
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,xyy,0.9563940486742077,0.9565166265329494,0.9705733526408066
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,yyy,0.8997871227947815,0.8879761666206556,0.8765933647752078
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,x,1.0036436773079576e-08,7.099945034213637e-09,1.6957272210874336e-08
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,y,1.7471754125697602e-07,1.4370111462412542e-07,5.851774287037963e-07
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xx,2.772359335375507e-09,1.5421321655931898e-09,1.867974985749339e-09
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xy,4.004372401766935e-06,3.354830375076349e-06,8.406283654087698e-06
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,yy,5.6579964647888384e-08,3.672589898467285e-08,3.5197504658898925e-08
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xxx,7.047379561748877e-10,3.7877713479248423e-10,2.42329909985293e-09
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xxy,1.0532934539879608e-06,7.219790866886602e-07,9.458159065873152e-07
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3.1622126263132724e-05,2.832226406084436e-05,2.2804349291859976e-05
quad,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,yyy,1.5116499107346972e-08,9.894285939250224e-09,1.0027215695280294e-07
quad,16.0,3.0,0.7,gll,separable,0.0,constant,x,nan,nan,nan
quad,16.0,3.0,0.7,gll,separable,0.0,constant,y,nan,nan,nan
quad,16.0,3.0,0.7,gll,separable,0.0,constant,xx,nan,nan,nan
quad,16.0,3.0,0.7,gll,separable,0.0,constant,xy,nan,nan,nan
quad,16.0,3.0,0.7,gll,separable,0.0,constant,yy,nan,nan,nan
quad,16.0,3.0,0.7,gll,separable,0.0,constant,xxx,0.8292443395754884,0.7588043302070163,0.6949197501318428
quad,16.0,3.0,0.7,gll,separable,0.0,constant,xxy,0.9384990098284134,0.9214904816557133,0.942461372538788
quad,16.0,3.0,0.7,gll,separable,0.0,constant,xyy,0.972685377938266,0.9766465981772152,0.9640898684361133
quad,16.0,3.0,0.7,gll,separable,0.0,constant,yyy,0.8805952123080294,0.8068180205702598,0.7276705699824074
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,x,1.000148605982802,1.000228033273793,1.000102740429997
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,y,1.0001432272487545,1.0002227687848173,1.000184247309068
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,xx,1.0005224448510892,1.0009934554012108,0.9996204286514659
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,xy,1.0007115502520818,1.0010801908779723,0.9984841563338203
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,yy,1.0003745651681721,1.0007150899555206,0.9990626793642146
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,xxx,1.0037744957078194,1.0074074304213863,1.0041508920966642
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,xxy,1.0015445261382845,1.002612664261837,1.00261236922683
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,xyy,1.001618786610662,1.0025714902554366,1.0045523695975036
tri,16.0,3.0,1.2,gll,coupled,0.0,sine,yyy,1.0016948565856094,1.0031806910255994,1.0030242999890289
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1.0001457748031966,1.0002285679249447,1.000313895964882
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1.0001551612204151,1.0001879885390212,1.000153873803401
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,1.0003422933001196,1.0006199883115194,0.9995535716837768
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,1.000712332915048,1.0010593224171698,1.0000922729139803
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,1.0002942131382362,1.0005877883406018,0.999745236764295
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,1.001098995562748,1.0020684397015334,1.0030025379979979
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,1.000871018465297,1.0015870375723661,1.002247689572811
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0018632456982022,1.0028305296652162,1.004208934550268
tri,16.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,1.0014537441041345,1.0029054355944056,1.003353663916498
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,x,1.000098048340901,1.0000069480503186,0.9996173297715508
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,y,1.0000788990070055,0.9999450667559183,0.9997914153499504
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,xx,1.0002557064047206,1.0001254044427745,0.9981807264834699
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,xy,0.9999810575847835,0.9993576902739406,0.9987919614510032
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,yy,1.0001086649083375,0.9997029169212654,0.9985295882217972
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,1.0024356606794285,1.0037563321980523,0.998226263479351
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,0.9998823617339787,0.9990535636434759,0.9981966060088474
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,0.9988348006800521,0.9973309767583892,0.9984156474543473
tri,16.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,1.0042170001095105,1.0053815540369138,0.9983881664168089
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,xxx,0.7209657457379441,0.6224752975625085,0.6057975089544728
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,xxy,0.8014326211572685,0.6958824528155207,0.708639543650157
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,xyy,0.7683087222342261,0.6678864027833976,0.6782918590195466
tri,16.0,3.0,1.2,gll,coupled,0.0,constant,yyy,0.7187108660338084,0.6202917860398545,0.6124716926263443
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,x,6.337551323115062e-08,4.510759600496448e-08,6.761906671663704e-08
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,y,1.135778580909879e-06,8.139021972627018e-07,1.2708756412717943e-06
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xx,2.0025696376745494e-08,1.1478334241098855e-08,1.3068332546733842e-08
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xy,8.598235152691996e-07,5.387341674042205e-07,4.595865441987469e-07
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,yy,3.494775366524327e-07,2.0469765834348843e-07,1.9701861786542734e-07
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xxx,4.3282958492403975e-09,2.309379960017924e-09,1.0234074406209578e-08
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3.271576726753654e-07,1.8188328433095834e-07,2.6502563383673215e-07
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,xyy,1.7691137029652372e-05,8.056371103341806e-06,1.0091852728316898e-05
tri,16.0,3.0,0.7,gll,separable,0.0,represented_quadratic,yyy,5.211674871649836e-08,3.099702812438934e-08,1.185853718898854e-07
tri,16.0,3.0,0.7,gll,separable,0.0,constant,x,nan,nan,nan
tri,16.0,3.0,0.7,gll,separable,0.0,constant,y,nan,nan,nan
tri,16.0,3.0,0.7,gll,separable,0.0,constant,xx,nan,nan,nan
tri,16.0,3.0,0.7,gll,separable,0.0,constant,xy,nan,nan,nan
tri,16.0,3.0,0.7,gll,separable,0.0,constant,yy,nan,nan,nan
tri,16.0,3.0,0.7,gll,separable,0.0,constant,xxx,0.7921867201918202,0.727653488172878,0.6511038087450842
tri,16.0,3.0,0.7,gll,separable,0.0,constant,xxy,0.8302396665472089,0.7499131668097594,0.6503946197607419
tri,16.0,3.0,0.7,gll,separable,0.0,constant,xyy,0.8554421099253843,0.7827081513804668,0.7362293061559567
tri,16.0,3.0,0.7,gll,separable,0.0,constant,yyy,0.7136032281353071,0.6014947932380743,0.5824479149815703
